dataset,source,algorithm,metric,Normalization,Dimensionality_Reduction,final_width,time_prep_mean,time_prep_std,time_fit_mean,time_fit_std,total_time_mean,total_time_std,radius_mean,radius_std,silhouette_mean,silhouette_std,ari_mean,ari_std
type1_circles_1.csv,ALL,Refined,ALL,MinMax,Não,0.0625,0.344164300000557,0.0,0.001868137777718249,0.00012487682547641915,0.34603243777827525,0.0001248768254764201,1.3840574051135692,0.9210615590000721,0.3274731499436294,0.020847051691939022,0.00900901119769376,0.015047002493881181
type1_circles_1.csv,ALL,Refined,ALL,MinMax,Não,0.125,0.344164300000557,0.0,0.0015520333331045465,0.00018542005511913048,0.34571633333366153,0.00018542005511913113,1.5395083961154756,0.9850843954859673,0.3484720198707069,0.004558140919765848,0.0005952215970889067,0.00185504930876387
type1_circles_1.csv,ALL,Refined,ALL,MinMax,Não,0.25,0.344164300000557,0.0,0.00122711777771146,0.00013036281558307365,0.3453914177782685,0.00013036281558307674,1.8026225764301143,1.1848279205845975,,,0.0,0.0
type1_circles_1.csv,ALL,Refined,ALL,MinMax,Não,ALL,0.3632022500005405,0.01905913859863937,0.0018937206665900741,0.0004918588510888045,0.3650959706671306,0.019150455685286193,1.4943799497213952,0.9974055834246753,0.3316743619907941,0.016332902849266782,0.00459037629395651,0.00877375948448908
type1_circles_1.csv,ALL,Refined,ALL,MinMax,Não,,0.382240200000524,0.0,0.001978815111134336,0.0005515738260446553,0.38421901511165846,0.0005515738260446717,1.4943799497213952,0.9985181387994683,0.3316743619907941,0.016364771958300998,0.00459037629395651,0.008783546168495889
type1_circles_1.csv,ALL,Refined,ALL,Robust,ALL,0.015625,0.3379590999975335,0.0,0.0023479133335866553,0.00011767136178480188,0.3403070133311201,0.00011767136178478374,2.094028915451755,0.39795016454014553,0.3288418203519345,0.016816554722762538,0.007396880747898249,0.00746626805725109
type1_circles_1.csv,ALL,Refined,ALL,Robust,ALL,0.03125,0.3379590999975335,0.0,0.002040755555289107,0.00011799972003954492,0.33999985555282264,0.00011799972003955042,2.1082881874778585,0.4002618083560355,0.32200169558288616,0.015546622107157359,0.008546950238225574,0.009146285963926342
type1_circles_1.csv,ALL,Refined,ALL,Robust,ALL,0.0625,0.3379590999975335,0.0,0.0018518644444863912,0.00022087608743048598,0.3398109644420199,0.00022087608743049107,2.239669752133796,0.45902439557639063,0.3291950214576961,0.016830866816150685,0.005290971381761778,0.008215339099062515
type1_circles_1.csv,ALL,Refined,ALL,Robust,ALL,0.125,0.3379590999975335,0.0,0.0014368755552923666,0.0001777235893422308,0.33939597555282586,0.00017772358934224297,2.4089104761038103,0.4548528053251259,0.3484256243917084,0.004289977019316698,0.000164596252004026,0.0008640608315532381
type1_circles_1.csv,ALL,Refined,ALL,Robust,ALL,0.25,0.3379590999975335,0.0,0.0010913377778099644,0.00012472496524649094,0.33905043777534344,0.00012472496524649877,2.8172631386416556,0.6262252946300686,,,0.0,0.0
type1_circles_1.csv,ALL,Refined,ALL,Robust,ALL,ALL,0.3485705999974016,0.010623310242810899,0.001920237111157249,0.0005583192783866629,0.3504908371085589,0.010803132900338719,2.333632093961775,0.5409414252726648,0.32938167181950795,0.017135593528090225,0.004279879723977926,0.007318714300731844
type1_circles_1.csv,ALL,Refined,ALL,Robust,ALL,,0.3591820999972697,0.0,0.0020867248890216014,0.0005891742076555012,0.36126882488629136,0.0005891742076555052,2.333632093961775,0.5415448180149321,0.32938167181950795,0.017171859375066108,0.004279879723977926,0.0073268779555851595
type1_circles_1.csv,ALL,Refined,ALL,Robust,Não,0.015625,0.3379590999975335,0.0,0.0023479133335866553,0.00011767136178480188,0.3403070133311201,0.00011767136178478374,2.094028915451755,0.39795016454014553,0.3288418203519345,0.016816554722762538,0.007396880747898249,0.00746626805725109
type1_circles_1.csv,ALL,Refined,ALL,Robust,Não,0.03125,0.3379590999975335,0.0,0.002040755555289107,0.00011799972003954492,0.33999985555282264,0.00011799972003955042,2.1082881874778585,0.4002618083560355,0.32200169558288616,0.015546622107157359,0.008546950238225574,0.009146285963926342
type1_circles_1.csv,ALL,Refined,ALL,Robust,Não,0.0625,0.3379590999975335,0.0,0.0018518644444863912,0.00022087608743048598,0.3398109644420199,0.00022087608743049107,2.239669752133796,0.45902439557639063,0.3291950214576961,0.016830866816150685,0.005290971381761778,0.008215339099062515
type1_circles_1.csv,ALL,Refined,ALL,Robust,Não,0.125,0.3379590999975335,0.0,0.0014368755552923666,0.0001777235893422308,0.33939597555282586,0.00017772358934224297,2.4089104761038103,0.4548528053251259,0.3484256243917084,0.004289977019316698,0.000164596252004026,0.0008640608315532381
type1_circles_1.csv,ALL,Refined,ALL,Robust,Não,0.25,0.3379590999975335,0.0,0.0010913377778099644,0.00012472496524649094,0.33905043777534344,0.00012472496524649877,2.8172631386416556,0.6262252946300686,,,0.0,0.0
type1_circles_1.csv,ALL,Refined,ALL,Robust,Não,ALL,0.3485705999974016,0.010623310242810899,0.001920237111157249,0.0005583192783866629,0.3504908371085589,0.010803132900338719,2.333632093961775,0.5409414252726648,0.32938167181950795,0.017135593528090225,0.004279879723977926,0.007318714300731844
type1_circles_1.csv,ALL,Refined,ALL,Robust,Não,,0.3591820999972697,0.0,0.0020867248890216014,0.0005891742076555012,0.36126882488629136,0.0005891742076555052,2.333632093961775,0.5415448180149321,0.32938167181950795,0.017171859375066108,0.004279879723977926,0.0073268779555851595
type1_circles_1.csv,ALL,Refined,ALL,,ALL,0.015625,0.333820799998648,0.0,0.002335702222141309,0.0001548892295143589,0.3361565022207893,0.0001548892295143606,1.940468882475767,0.5153851530395406,0.3278244334820536,0.01453978598986797,0.008492911021807692,0.007738649656003345
type1_circles_1.csv,ALL,Refined,ALL,,ALL,0.03125,0.333820799998648,0.0,0.002119117778299018,0.00017734903489251977,0.33593991777694704,0.00017734903489252066,1.9752618696028597,0.4951292278938463,0.3281835283772257,0.017150223743162392,0.007105617493601748,0.00968800925029122
type1_circles_1.csv,ALL,Refined,ALL,,ALL,0.0625,0.333820799998648,0.0,0.0018450533332522577,0.00012118497408631027,0.33566585333190024,0.00012118497408632043,2.062109858779775,0.59165421919831,0.3299874346506629,0.019566337078807422,0.006794534142301648,0.012854887275870388
type1_circles_1.csv,ALL,Refined,ALL,,ALL,0.125,0.333820799998648,0.0,0.0015168755553733467,0.00015890538640240973,0.33533767555402133,0.00015890538640241626,2.309769494659838,0.6514195755850144,0.3476347345139268,0.007789771215825202,0.0001515392682367484,0.0012034882679807356
type1_circles_1.csv,ALL,Refined,ALL,,ALL,0.25,0.333820799998648,0.0,0.0012968244442566933,0.00027849226226864536,0.3351176244429047,0.00027849226226864807,2.5176825207982394,0.7354299147649109,0.32327957292688,,0.00019314006169324444,0.0012956229213737932
type1_circles_1.csv,ALL,Refined,ALL,,ALL,ALL,0.34277934999954596,0.008968520566032792,0.0019011984444174354,0.0004932682652521789,0.34468054844396345,0.009060188092512241,2.1610585252632957,0.6375324851284794,0.33088863192675777,0.01709937770308362,0.004547548397528217,0.008732155613081806
type1_circles_1.csv,ALL,Refined,ALL,,ALL,,0.3517379000004439,0.0,0.001979682222170346,0.0005444291434152022,0.3537175822226143,0.0005444291434152479,2.1610585252632957,0.638243620302296,0.33088863192675777,0.017132742374230334,0.004547548397528217,0.008741895890078752
type1_circles_1.csv,ALL,Refined,ALL,,Não,0.015625,0.333820799998648,0.0,0.002335702222141309,0.0001548892295143589,0.3361565022207893,0.0001548892295143606,1.940468882475767,0.5153851530395406,0.3278244334820536,0.01453978598986797,0.008492911021807692,0.007738649656003345
type1_circles_1.csv,ALL,Refined,ALL,,Não,0.03125,0.333820799998648,0.0,0.002119117778299018,0.00017734903489251977,0.33593991777694704,0.00017734903489252066,1.9752618696028597,0.4951292278938463,0.3281835283772257,0.017150223743162392,0.007105617493601748,0.00968800925029122
type1_circles_1.csv,ALL,Refined,ALL,,Não,0.0625,0.333820799998648,0.0,0.0018450533332522577,0.00012118497408631027,0.33566585333190024,0.00012118497408632043,2.062109858779775,0.59165421919831,0.3299874346506629,0.019566337078807422,0.006794534142301648,0.012854887275870388
type1_circles_1.csv,ALL,Refined,ALL,,Não,0.125,0.333820799998648,0.0,0.0015168755553733467,0.00015890538640240973,0.33533767555402133,0.00015890538640241626,2.309769494659838,0.6514195755850144,0.3476347345139268,0.007789771215825202,0.0001515392682367484,0.0012034882679807356
type1_circles_1.csv,ALL,Refined,ALL,,Não,0.25,0.333820799998648,0.0,0.0012968244442566933,0.00027849226226864536,0.3351176244429047,0.00027849226226864807,2.5176825207982394,0.7354299147649109,0.32327957292688,,0.00019314006169324444,0.0012956229213737932
type1_circles_1.csv,ALL,Refined,ALL,,Não,ALL,0.34277934999954596,0.008968520566032792,0.0019011984444174354,0.0004932682652521789,0.34468054844396345,0.009060188092512241,2.1610585252632957,0.6375324851284794,0.33088863192675777,0.01709937770308362,0.004547548397528217,0.008732155613081806
type1_circles_1.csv,ALL,Refined,ALL,,Não,,0.3517379000004439,0.0,0.001979682222170346,0.0005444291434152022,0.3537175822226143,0.0005444291434152479,2.1610585252632957,0.638243620302296,0.33088863192675777,0.017132742374230334,0.004547548397528217,0.008741895890078752
type1_circles_1.csv,ALL,Refined,euclidean,ALL,ALL,0.015625,0.3386480666655795,0.004298758095604091,0.002312235555776429,0.00013976165975543964,0.3409603022213559,0.004309322478261633,1.2415818829148633,0.4480183094185567,0.3318059453828148,0.014564051713984215,0.006209884494326435,0.005323498453040844
type1_circles_1.csv,ALL,Refined,euclidean,ALL,ALL,0.03125,0.3386480666655795,0.004298758095604091,0.0020668311113290756,0.000140031980003385,0.3407148977769086,0.004309009919435385,1.292545930241345,0.471761116473275,0.32914465705871204,0.01677592404697006,0.005528686944158308,0.006876483560526271
type1_circles_1.csv,ALL,Refined,euclidean,ALL,ALL,0.0625,0.3386480666655795,0.004298758095604091,0.0018583377774726711,0.0001898046703807686,0.3405064044430522,0.004329639100882392,1.2951019952314602,0.4843993763062789,0.331779874633408,0.020172606925020167,0.005068500422536869,0.0076376401507832975
type1_circles_1.csv,ALL,Refined,euclidean,ALL,ALL,0.125,0.3386480666655795,0.004298758095604091,0.0014990399995844154,0.00018561070272389,0.3401471066651639,0.00431563740558193,1.4253850018790246,0.5020452669539976,0.3506758415617302,0.006237339265184531,7.159102165522035e-05,0.0011757029659174218
type1_circles_1.csv,ALL,Refined,euclidean,ALL,ALL,0.25,0.3386480666655795,0.004298758095604091,0.0011618733329264688,0.00015690459779659828,0.339809939998506,0.004374324701529333,1.622224000991655,0.6203155427752013,,,0.0,0.0
type1_circles_1.csv,ALL,Refined,euclidean,ALL,ALL,ALL,0.3515173999991627,0.016110102360067522,0.0018948597777650564,0.0005106804343633824,0.3534122597769278,0.016211613330037095,1.3753677622516696,0.5222376526530884,0.33366515063624796,0.017269965136453493,0.003375732576535366,0.005840529636277381
type1_circles_1.csv,ALL,Refined,euclidean,ALL,ALL,,0.3643867333327459,0.013013910803545768,0.002010056000112301,0.0005499475172132612,0.36639678933285824,0.013020879110384943,1.3753677622516696,0.5228201822849995,0.33366515063624796,0.017306515368103823,0.003375732576535366,0.005847044451059315
type1_circles_1.csv,ALL,Refined,euclidean,ALL,Não,0.015625,0.3386480666655795,0.004298758095604091,0.002312235555776429,0.00013976165975543964,0.3409603022213559,0.004309322478261633,1.2415818829148633,0.4480183094185567,0.3318059453828148,0.014564051713984215,0.006209884494326435,0.005323498453040844
type1_circles_1.csv,ALL,Refined,euclidean,ALL,Não,0.03125,0.3386480666655795,0.004298758095604091,0.0020668311113290756,0.000140031980003385,0.3407148977769086,0.004309009919435385,1.292545930241345,0.471761116473275,0.32914465705871204,0.01677592404697006,0.005528686944158308,0.006876483560526271
type1_circles_1.csv,ALL,Refined,euclidean,ALL,Não,0.0625,0.3386480666655795,0.004298758095604091,0.0018583377774726711,0.0001898046703807686,0.3405064044430522,0.004329639100882392,1.2951019952314602,0.4843993763062789,0.331779874633408,0.020172606925020167,0.005068500422536869,0.0076376401507832975
type1_circles_1.csv,ALL,Refined,euclidean,ALL,Não,0.125,0.3386480666655795,0.004298758095604091,0.0014990399995844154,0.00018561070272389,0.3401471066651639,0.00431563740558193,1.4253850018790246,0.5020452669539976,0.3506758415617302,0.006237339265184531,7.159102165522035e-05,0.0011757029659174218
type1_circles_1.csv,ALL,Refined,euclidean,ALL,Não,0.25,0.3386480666655795,0.004298758095604091,0.0011618733329264688,0.00015690459779659828,0.339809939998506,0.004374324701529333,1.622224000991655,0.6203155427752013,,,0.0,0.0
type1_circles_1.csv,ALL,Refined,euclidean,ALL,Não,ALL,0.3515173999991627,0.016110102360067522,0.0018948597777650564,0.0005106804343633824,0.3534122597769278,0.016211613330037095,1.3753677622516696,0.5222376526530884,0.33366515063624796,0.017269965136453493,0.003375732576535366,0.005840529636277381
type1_circles_1.csv,ALL,Refined,euclidean,ALL,Não,,0.3643867333327459,0.013013910803545768,0.002010056000112301,0.0005499475172132612,0.36639678933285824,0.013020879110384943,1.3753677622516696,0.5228201822849995,0.33366515063624796,0.017306515368103823,0.003375732576535366,0.005847044451059315
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,ALL,0.015625,0.344164300000557,0.0,0.002333899999939567,0.00012013294456489895,0.3464982000004966,0.00012013294456490185,0.6468869925982811,0.04558823193297328,0.32988633125649763,0.013374050733811132,0.006591252176339979,0.005276532304629408
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,ALL,0.03125,0.344164300000557,0.0,0.0020953399997475867,0.0001472323274223642,0.34625964000030457,0.00014723232742236327,0.6592544338514273,0.06168296321598035,0.32692171308158546,0.016193763721394406,0.006543895219657286,0.006827929278679247
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,ALL,0.0625,0.344164300000557,0.0,0.00190349333303548,0.0001254422946809134,0.3460677933335925,0.0001254422946809112,0.6615094704856617,0.06347021317721196,0.3347662539787024,0.02075161989188293,0.005023191316491946,0.008478008891389686
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,ALL,0.125,0.344164300000557,0.0,0.0015724466667354868,0.00016011231206240585,0.34573674666729254,0.00016011231206240528,0.7580214967184736,0.08671233629181527,0.35285098787506036,0.0011704487536814544,-0.00013042201841330668,0.00017651923844013044
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,ALL,0.25,0.344164300000557,0.0,0.0012809666661875133,0.00010886022915806042,0.3454452666667445,0.0001088602291580433,0.8399460461267303,0.11807912922192337,,,0.0,0.0
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,ALL,ALL,0.36320225000054046,0.019101728905601516,0.001917469999922668,0.0005247443707343488,0.3651197200004632,0.019189245539609306,0.7131236879561148,0.10744249299576102,0.3337848125053976,0.017300262466863132,0.0036055833388151815,0.006072177714751724
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,ALL,,0.382240200000524,0.0,0.0019977106667162093,0.0006189926219840682,0.38423791066724033,0.000618992621984006,0.7131236879561148,0.10780486330949499,0.3337848125053976,0.01740543220434892,0.0036055833388151815,0.006092657293009743
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,Não,0.015625,0.344164300000557,0.0,0.002333899999939567,0.00012013294456489895,0.3464982000004966,0.00012013294456490185,0.6468869925982811,0.04558823193297328,0.32988633125649763,0.013374050733811132,0.006591252176339979,0.005276532304629408
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,Não,0.03125,0.344164300000557,0.0,0.0020953399997475867,0.0001472323274223642,0.34625964000030457,0.00014723232742236327,0.6592544338514273,0.06168296321598035,0.32692171308158546,0.016193763721394406,0.006543895219657286,0.006827929278679247
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,Não,0.0625,0.344164300000557,0.0,0.00190349333303548,0.0001254422946809134,0.3460677933335925,0.0001254422946809112,0.6615094704856617,0.06347021317721196,0.3347662539787024,0.02075161989188293,0.005023191316491946,0.008478008891389686
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,Não,0.125,0.344164300000557,0.0,0.0015724466667354868,0.00016011231206240585,0.34573674666729254,0.00016011231206240528,0.7580214967184736,0.08671233629181527,0.35285098787506036,0.0011704487536814544,-0.00013042201841330668,0.00017651923844013044
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,Não,0.25,0.344164300000557,0.0,0.0012809666661875133,0.00010886022915806042,0.3454452666667445,0.0001088602291580433,0.8399460461267303,0.11807912922192337,,,0.0,0.0
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,Não,ALL,0.36320225000054046,0.019101728905601516,0.001917469999922668,0.0005247443707343488,0.3651197200004632,0.019189245539609306,0.7131236879561148,0.10744249299576102,0.3337848125053976,0.017300262466863132,0.0036055833388151815,0.006072177714751724
type1_circles_1.csv,ALL,Refined,euclidean,MinMax,Não,,0.382240200000524,0.0,0.0019977106667162093,0.0006189926219840682,0.38423791066724033,0.000618992621984006,0.7131236879561148,0.10780486330949499,0.3337848125053976,0.01740543220434892,0.0036055833388151815,0.006092657293009743
type1_circles_1.csv,ALL,Refined,euclidean,Robust,ALL,0.015625,0.3379590999975335,0.0,0.0022833933340734264,9.791220937741006e-05,0.3402424933316069,9.791220937736689e-05,1.6675357755600542,0.13660047190122776,0.33497066402864534,0.015409171325823676,0.004972132093879373,0.005698281218139152
